01-14-04,544.6601,545.3523,0.6921999999999571
01-14-05,545.0309,545.5501,0.5192000000000689
01-14-06,545.3028,545.822,0.5191999999999553
01-14-07,545.4017,545.9456,0.5439000000000078
01-14-08,545.7726,546.3906,0.6179999999999382
01-14-09,545.9951,546.44,0.4449000000000751
01-14-10,545.6737,546.2176,0.5438999999998941
01-14-11,545.204,545.9209,0.7169000000000096
01-14-12,544.314,545.5995,1.28550000000007
01-14-13,542.5835,544.4376,1.8541000000000167
01-14-14,541.644,542.7318,1.0878000000000156
01-14-15,541.9654,542.5093,0.5439000000000078
01-14-16,542.1632,542.4846,0.32140000000003965
01-14-17,542.2126,542.5835,0.370900000000006
01-14-18,542.1879,542.8554,0.6675000000000182
01-14-19,542.534,543.0779,0.5439000000000078
01-14-20,542.806,543.2015,0.39549999999997
01-14-21,542.8801,543.5476,0.6675000000000182
01-14-22,543.1521,543.8443,0.6921999999999571
01-14-23,543.4487,543.9679,0.5191999999999553
01-15-00,543.4982,543.869,0.3708000000000311
01-15-01,543.4487,543.8443,0.3955999999999449
01-15-02,543.4982,544.1657,0.6675000000000182
01-15-03,544.0173,544.8331,0.8157999999999674
01-15-04,544.6106,545.5006,0.8899999999999864
01-15-05,545.1545,545.649,0.49450000000001637
01-15-06,545.204,545.822,0.6180000000000518
01-15-07,545.4759,545.822,0.34609999999997854
01-15-08,544.8084,545.7726,0.9642000000000053
01-15-09,543.8443,544.9073,1.0629999999999882
01-15-10,541.0013,543.9679,2.9665999999999713
01-15-11,538.2325,541.1496,2.917100000000005
01-15-12,537.6886,538.3561,0.6675000000000182
01-15-13,536.7986,538.4055,1.606899999999996
01-15-14,536.23,536.9716,0.7415999999999485
01-15-15,536.6503,537.9358,1.2854999999999563
01-15-16,537.8122,539.5674,1.755200000000059
01-15-17,539.4191,540.7788,1.359700000000089
01-15-18,540.6305,542.4351,1.8046000000000504
01-15-19,542.3115,543.8443,1.532799999999952
01-15-20,543.6218,544.2151,0.5932999999999993
01-15-21,543.8443,544.4376,0.5932999999999993
01-15-22,544.2893,544.7837,0.4943999999999278
01-15-23,544.314,544.9073,0.5932999999999993
01-16-00,544.4376,544.8331,0.39549999999997
01-16-01,544.5365,545.2287,0.6921999999999571
01-16-02,544.7095,545.3028,0.5932999999999993
01-16-03,544.759,545.1051,0.34609999999997854
01-16-04,544.759,545.3028,0.5438000000000329
01-16-05,545.1792,545.6242,0.44499999999993634
01-16-06,545.5006,545.9209,0.42029999999999745
01-16-07,545.4017,545.8962,0.49450000000001637
01-16-08,544.487,546.0445,1.5575000000000045
01-16-09,542.979,544.7837,1.8046999999999116
01-16-10,540.5563,543.1026,2.5463000000000875
01-16-11,537.6639,540.7046,3.0407000000000153
01-16-12,535.612,537.7875,2.1755000000000564
01-16-13,533.7826,535.9828,2.2001999999999953
01-16-14,533.4117,533.9803,0.5686000000000604
